,glucose,carbs,insulin,exercise,stress,meal_insulin_delay,active_insulin,carb_impact
2024-01-01 02:40:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 02:45:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 02:50:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 02:55:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:00:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:05:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:10:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:15:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:20:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:25:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:30:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:35:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:40:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:45:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:50:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 03:55:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:00:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:05:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:10:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:15:00,96,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:20:00,96,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:25:00,96,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:30:00,96,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:35:00,96,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:40:00,96,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:45:00,97,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:50:00,98,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 04:55:00,98,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:00:00,99,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:05:00,100,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:10:00,100,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:15:00,101,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:20:00,102,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:25:00,103,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:30:00,104,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:35:00,105,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:40:00,106,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:45:00,106,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:50:00,106,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 05:55:00,106,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:00:00,107,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:05:00,108,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:10:00,109,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:15:00,109,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:20:00,110,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:25:00,111,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:30:00,111,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:35:00,111,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:40:00,111,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:45:00,111,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:50:00,111,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 06:55:00,112,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 07:00:00,112,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 07:05:00,113,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 07:10:00,113,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 07:15:00,113,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 07:20:00,113,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 07:25:00,113,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 07:30:00,113,0,5.390000000000001,0,0.0,-7,0.0,0.0
2024-01-01 07:35:00,108,55,0.0,0,0.0,0,1.192434686749515,0.0
2024-01-01 07:40:00,109,0,0.0,0,0.0,0,1.256388770792782,14.864822220644045
2024-01-01 07:45:00,115,0,0.0,0,0.0,0,1.3587633604032783,26.603254720976366
2024-01-01 07:50:00,123,0,0.0,0,0.0,0,1.5101984395752148,35.70845741933572
2024-01-01 07:55:00,132,0,0.0,0,0.0,0,1.7205932950013676,42.604442188817856
2024-01-01 08:00:00,141,0,0.0,0,0.0,0,1.9970472320800738,47.65516242687386
2024-01-01 08:05:00,149,0,0.0,0,0.0,0,2.3414201557441037,51.172455586489946
2024-01-01 08:10:00,156,0,0.0,0,0.0,0,2.7479497895838363,53.42297939618307
2024-01-01 08:15:00,161,0,0.0,0,0.0,0,3.201528131059838,54.634265582935555
2024-01-01 08:20:00,163,0,0.0,0,0.0,0,3.6772771343420465,55.0
2024-01-01 08:25:00,163,0,0.0,0,0.0,0,4.141912337452384,54.684624916433705
2024-01-01 08:30:00,161,0,0.0,0,0.0,0,4.557035769840369,53.82734764051876
2024-01-01 08:35:00,157,0,0.0,0,0.0,0,4.884021223195631,52.545629442077875
2024-01-01 08:40:00,152,0,0.0,0,0.0,0,5.0896765571446325,50.93821974749084
2024-01-01 08:45:00,146,0,0.0,0,0.0,0,5.151547244150976,49.08779266309147
2024-01-01 08:50:00,141,0,0.0,0,0.0,0,5.061690353390674,47.06323591132094
2024-01-01 08:55:00,136,0,0.0,0,0.0,0,4.828041041562271,44.92163612795727
2024-01-01 09:00:00,132,0,0.0,0,0.0,0,4.473046059917197,42.709999069357806
2024-01-01 09:05:00,129,0,0.0,0,0.0,0,4.029889768224358,40.466738528858656
2024-01-01 09:10:00,128,0,0.0,0,0.0,0,3.53719058770851,38.22296358436237
2024-01-01 09:15:00,128,0,0.0,0,0.0,0,3.0333386931904,36.0035901267909
2024-01-01 09:20:00,129,0,0.0,0,0.0,0,2.5516107401087234,33.828299391518264
2024-01-01 09:25:00,130,0,0.0,0,0.0,0,2.116876954775982,31.712363379188552
2024-01-01 09:30:00,132,0,0.0,0,0.0,0,1.7442375050637282,29.667354561747683
2024-01-01 09:35:00,134,0,0.0,0,0.0,0,1.4394468153870352,27.701755082842404
2024-01-01 09:40:00,136,0,0.0,0,0.0,0,1.2006371093107584,25.82147874259343
2024-01-01 09:45:00,138,0,0.0,0,0.0,0,1.0207011882397803,24.03031737304544
2024-01-01 09:50:00,139,0,0.0,0,0.0,0,0.889731848397534,22.330321734041096
2024-01-01 09:55:00,140,0,0.0,0,0.0,0,0.7970811626197666,20.722125764909755
2024-01-01 10:00:00,140,0,0.0,0,0.0,0,0.7328170860584408,19.205221893213768
2024-01-01 10:05:00,140,0,0.0,0,0.0,0,0.6885482104606251,17.77819410847426
2024-01-01 10:10:00,140,0,0.0,0,0.0,0,0.6577191747727987,16.438914639227704
2024-01-01 10:15:00,139,0,0.0,0,0.0,0,0.6355394888026571,15.184709310901953
2024-01-01 10:20:00,138,0,0.0,0,0.0,0,0.6187103241465565,14.012495996598311
2024-01-01 10:25:00,137,0,0.0,0,0.0,0,0.605080426684942,12.918899991261947
2024-01-01 10:30:00,135,0,0.0,0,0.0,0,0.5933164446126653,11.900349631649712
2024-01-01 10:35:00,129,0,0.0,0,0.0,0,0.5826306864043255,0.0
2024-01-01 10:40:00,123,0,0.0,0,0.0,0,0.5725784920335831,0.0
2024-01-01 10:45:00,118,0,0.0,0,0.0,0,0.5629193411560302,0.0
2024-01-01 10:50:00,113,0,0.0,0,0.0,0,0.553528098616853,0.0
2024-01-01 10:55:00,109,0,0.0,0,0.0,0,0.544341731752681,0.0
2024-01-01 11:00:00,106,0,0.0,0,0.0,0,0.535329101791402,0.0
2024-01-01 11:05:00,103,0,0.0,0,0.0,0,0.5264747291181372,0.0
2024-01-01 11:10:00,100,0,0.0,0,0.0,0,0.517770499714891,0.0
2024-01-01 11:15:00,97,0,0.0,0,0.0,0,0.5092116291064873,0.0
2024-01-01 11:20:00,95,0,0.0,0,0.0,0,0.500794788007588,0.0
2024-01-01 11:25:00,93,0,0.0,0,0.0,0,0.49251727041021687,0.0
2024-01-01 11:30:00,91,0,0.0,0,0.0,0,0.4843766401737074,0.0
2024-01-01 11:35:00,89,0,0.0,0,0.0,0,0.4763705870541777,0.0
2024-01-01 11:40:00,88,0,0.0,0,0.0,0,0.4684968702727691,0.0
2024-01-01 11:45:00,87,0,0.0,0,0.0,0,0.4607532970658693,0.0
2024-01-01 11:50:00,86,0,0.0,0,0.0,0,0.45313771461648167,0.0
2024-01-01 11:55:00,85,0,0.0,0,0.0,0,0.4456480068916829,0.0
2024-01-01 12:00:00,84,0,0.0,0,0.0,0,0.43828209320815265,0.0
2024-01-01 12:05:00,83,0,6.16,0,0.0,-28,0.4310379273856572,0.0
2024-01-01 12:10:00,77,0,0.0,0,0.0,0,1.7866959962391047,0.0
2024-01-01 12:15:00,71,0,0.0,0,0.0,0,1.8527797041900926,0.0
2024-01-01 12:20:00,65,0,0.0,0,0.0,0,1.9628883714927046,0.0
2024-01-01 12:25:00,60,0,0.0,0,0.0,0,2.1291800656812954,0.0
2024-01-01 12:30:00,56,0,0.0,0,0.0,0,1.9663923371444199,0.0
2024-01-01 12:35:00,51,70,0.0,0,0.0,0,2.2823396938057985,0.0
2024-01-01 12:40:00,52,0,0.0,0,0.0,0,2.6759087494218328,18.91886464445606
2024-01-01 12:45:00,57,0,0.0,0,0.0,0,3.1405140452386697,33.85868782669719
2024-01-01 12:50:00,65,0,0.0,0,0.0,0,3.6588892926398144,45.4471276246091
2024-01-01 12:55:00,73,0,0.0,0,0.0,0,4.202602439248053,54.22383551304091
2024-01-01 13:00:00,80,0,0.0,0,0.0,0,4.733614099945581,60.652024906930365
2024-01-01 13:05:00,87,0,0.0,0,0.0,0,5.208040879817564,65.12857983735084
2024-01-01 13:10:00,93,0,0.0,0,0.0,0,5.581738540795006,67.99288286786935
2024-01-01 13:15:00,98,0,0.0,0,0.0,0,5.816773208165294,69.53451983282707
2024-01-01 13:20:00,102,0,0.0,0,0.0,0,5.887482564743971,70.0
2024-01-01 13:25:00,106,0,0.0,0,0.0,0,5.784788975303627,69.59861353000653
2024-01-01 13:30:00,110,0,0.0,0,0.0,0,5.517761190356881,68.50753336066023
2024-01-01 13:35:00,115,0,0.0,0,0.0,0,5.112052639905367,66.87625565355366
2024-01-01 13:40:00,120,0,0.0,0,0.0,0,4.605588306542122,64.83046149680652
2024-01-01 13:45:00,126,0,0.0,0,0.0,0,4.042503528809726,62.47537248029823
2024-01-01 13:50:00,133,0,0.0,0,0.0,0,3.4666727922175995,59.89866388713574
2024-01-01 13:55:00,140,0,0.0,0,0.0,0,2.916126560124255,57.172991435581984
2024-01-01 14:00:00,148,0,0.0,0,0.0,0,2.4192879483154073,54.35818063372812
2024-01-01 14:05:00,155,0,0.0,0,0.0,0,1.9934142915014037,51.503121764001925
2024-01-01 14:10:00,162,0,0.0,0,0.0,0,1.6450820747280401,48.64740819827938
2024-01-01 14:15:00,168,0,0.0,0,0.0,0,1.3721566963551524,45.822751070461145
2024-01-01 14:20:00,173,0,0.0,0,0.0,0,1.1665156437026059,43.0541992255687
2024-01-01 14:25:00,177,0,0.0,0,0.0,0,1.0168363981686102,40.361189755330884
2024-01-01 14:30:00,180,0,0.0,0,0.0,0,0.910949900136876,37.75845126040614
2024-01-01 14:35:00,182,0,0.0,0,0.0,0,0.8375052412096465,35.25677919634488
2024-01-01 14:40:00,183,0,0.0,0,0.0,0,0.7869122405264286,32.86370021784618
2024-01-01 14:45:00,184,0,0.0,0,0.0,0,0.7516790568831985,30.584040292966925
2024-01-01 14:50:00,183,0,0.0,0,0.0,0,0.7263308443458938,28.42040947968867
2024-01-01 14:55:00,182,0,0.0,0,0.0,0,0.7070975133103502,26.37361460988514
2024-01-01 15:00:00,180,0,0.0,0,0.0,0,0.6915204876399336,24.443009682272066
2024-01-01 15:05:00,178,0,0.0,0,0.0,0,0.6780759367001888,22.626792501694514
2024-01-01 15:10:00,176,0,0.0,0,0.0,0,0.6658636416049434,20.922254995380715
2024-01-01 15:15:00,173,0,0.0,0,0.0,0,0.6543754194669521,19.32599366842067
2024-01-01 15:20:00,170,0,0.0,0,0.0,0,0.6433363898926058,17.834085813852393
2024-01-01 15:25:00,167,0,0.0,0,0.0,0,0.6326035412764035,16.442236352515206
2024-01-01 15:30:00,163,0,0.0,0,0.0,0,0.6221048362887782,15.145899531190544
2024-01-01 15:35:00,154,0,0.0,0,0.0,0,0.6118046877616022,0.0
2024-01-01 15:40:00,146,0,0.0,0,0.0,0,0.6016854047064424,0.0
2024-01-01 15:45:00,139,0,0.0,0,0.0,0,0.5917377139598753,0.0
2024-01-01 15:50:00,132,0,0.0,0,0.0,0,0.5819561475502711,0.0
2024-01-01 15:55:00,126,0,0.0,0,0.0,0,0.5723369005801006,0.0
2024-01-01 16:00:00,121,0,0.0,0,0.0,0,0.5628768804688192,0.0
2024-01-01 16:05:00,116,0,0.0,0,0.0,0,0.5535733030556655,0.0
2024-01-01 16:10:00,112,0,0.0,0,0.0,0,0.5444235280619173,0.0
2024-01-01 16:15:00,108,0,0.0,0,0.0,0,0.5354249945974503,0.0
2024-01-01 16:20:00,105,0,0.0,0,0.0,0,0.5265751966467077,0.0
2024-01-01 16:25:00,102,0,0.0,0,0.0,0,0.5178716738474075,0.0
2024-01-01 16:30:00,99,0,0.0,0,0.0,0,0.5093120078762089,0.0
2024-01-01 16:35:00,97,0,0.0,0,0.0,0,0.5008938208093172,0.0
2024-01-01 16:40:00,95,0,0.0,0,0.0,0,0.4926147741550368,0.0
2024-01-01 16:45:00,93,0,0.0,0,0.0,0,0.4844725681106307,0.0
2024-01-01 16:50:00,92,0,0.0,0,0.0,0,0.476464940896064,0.0
2024-01-01 16:55:00,90,0,0.0,0,0.0,0,0.4685896681179927,0.0
2024-01-01 17:00:00,89,0,0.0,1,0.0,0,0.46084456214977143,0.0
2024-01-01 17:05:00,90,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:10:00,91,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:15:00,92,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:20:00,92,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:25:00,92,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:30:00,92,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:35:00,92,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:40:00,92,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:45:00,92,0,0.0,1,0.0,0,0.0,0.0
2024-01-01 17:50:00,92,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 17:55:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:00:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:05:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:10:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:15:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:20:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:25:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:30:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:35:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:40:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:45:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:50:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 18:55:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-01 19:00:00,93,0,6.71,0,0.0,-15,0.0,0.0
2024-01-01 19:05:00,88,0,0.0,0,0.0,0,1.4844595079942942,0.0
2024-01-01 19:10:00,82,0,0.0,0,0.0,0,1.5640758167012183,0.0
2024-01-01 19:15:00,77,64,0.0,0,0.0,0,1.6915217343795912,0.0
2024-01-01 19:20:00,78,0,0.0,0,0.0,0,1.880042955389553,17.297247674931253
2024-01-01 19:25:00,84,0,0.0,0,0.0,0,2.1419630815323143,30.956514584408865
2024-01-01 19:30:00,92,0,0.0,0,0.0,0,2.4861200236098875,41.55165954249975
2024-01-01 19:35:00,101,0,0.0,0,0.0,0,2.9148291734773535,49.57607818335169
2024-01-01 19:40:00,109,0,0.0,0,0.0,0,3.420917084992122,55.45327991490776
2024-01-01 19:45:00,116,0,0.0,0,0.0,0,3.9855758366255123,59.546130137006486
2024-01-01 19:50:00,121,0,0.0,0,0.0,0,4.5778347998952,62.164921479194845
2024-01-01 19:55:00,123,0,0.0,0,0.0,0,5.156258216012151,63.57441813287046
2024-01-01 20:00:00,123,0,0.0,0,0.0,0,5.673044529801275,64.0
2024-01-01 20:05:00,121,0,0.0,0,0.0,0,6.080108053365988,63.6330180845774
2024-01-01 20:10:00,118,0,0.0,0,0.0,0,6.336127958894338,62.63545907260365
2024-01-01 20:15:00,115,0,0.0,0,0.0,0,6.413150650881826,61.144005168963346
2024-01-01 20:20:00,111,0,0.0,0,0.0,0,6.301287990955736,59.27356479708025
2024-01-01 20:25:00,108,0,0.0,0,0.0,0,6.010418439495887,57.120340553415524
2024-01-01 20:30:00,107,0,0.0,0,0.0,0,5.568485911325489,54.76449269680982
2024-01-01 20:35:00,107,0,0.0,0,0.0,0,5.016801548197669,52.2724493125321
2024-01-01 20:40:00,108,0,0.0,0,0.0,0,4.403441343882022,49.698908007979995
2024-01-01 20:45:00,110,0,0.0,0,0.0,0,3.776197148665599,47.08856846994462
2024-01-01 20:50:00,114,0,0.0,0,0.0,0,3.176495002992492,44.47763035271257
2024-01-01 20:55:00,118,0,0.0,0,0.0,0,2.6352958008435685,41.89508669299305
2024-01-01 21:00:00,123,0,0.0,0,0.0,0,2.1713977103854574,39.36383929194852
2024-01-01 21:05:00,127,0,0.0,0,0.0,0,1.791964402828758,36.90165920487395
2024-01-01 21:10:00,132,0,0.0,0,0.0,0,1.4946706871011481,34.52201258094276
2024-01-01 21:15:00,136,0,0.0,0,0.0,0,1.2706688261760528,32.23476955094389
2024-01-01 21:20:00,139,0,0.0,0,0.0,0,1.1076253622908077,30.046811627745083
2024-01-01 21:25:00,142,0,0.0,0,0.0,0,0.9922847126490971,27.962551124998328
2024-01-01 21:30:00,144,0,0.0,0,0.0,0,0.9122824948890792,25.98437438142964
2024-01-01 21:35:00,145,0,0.0,0,0.0,0,0.8571722620020026,24.113019071894986
2024-01-01 21:40:00,145,0,0.0,0,0.0,0,0.8187932583906269,22.347894566648748
2024-01-01 21:45:00,145,0,0.0,0,0.0,0,0.7911818125910628,20.687353144406412
2024-01-01 21:50:00,145,0,0.0,0,0.0,0,0.7702312198559171,19.12891885291951
2024-01-01 21:55:00,144,0,0.0,0,0.0,0,0.7532633883220705,17.66947992541318
2024-01-01 22:00:00,142,0,0.0,0,0.0,0,0.73861843104842,16.30544988695076
2024-01-01 22:05:00,140,0,0.0,0,0.0,0,0.7253157524625276,15.0329018080139
2024-01-01 22:10:00,138,0,0.0,0,0.0,0,0.7128017962050728,13.847679571374211
2024-01-01 22:15:00,131,0,0.0,0,0.0,0,0.7007771389901599,0.0
2024-01-01 22:20:00,124,0,0.0,0,0.0,0,0.6890860003189395,0.0
2024-01-01 22:25:00,118,0,0.0,0,0.0,0,0.6776499109574191,0.0
2024-01-01 22:30:00,113,0,0.0,0,0.0,0,0.6664301063117453,0.0
2024-01-01 22:35:00,109,0,0.0,0,0.0,0,0.6554073158409461,0.0
2024-01-01 22:40:00,105,0,0.0,0,0.0,0,0.6445714384205785,0.0
2024-01-01 22:45:00,102,0,0.0,0,0.0,0,0.6339165178672597,0.0
2024-01-01 22:50:00,99,0,0.0,0,0.0,0,0.6234384095604667,0.0
2024-01-01 22:55:00,96,0,0.0,0,0.0,0,0.6131337447963924,0.0
2024-01-01 23:00:00,94,0,0.0,0,0.0,0,0.6029994908284928,0.0
2024-01-01 23:05:00,92,0,0.0,0,0.0,0,0.5930327716388741,0.0
2024-01-01 23:10:00,90,0,0.0,0,0.0,0,0.5832307976865084,0.0
2024-01-01 23:15:00,88,0,0.0,0,0.0,0,0.5735908392044495,0.0
2024-01-01 23:20:00,86,0,0.0,0,0.0,0,0.5641102161552118,0.0
2024-01-01 23:25:00,85,0,0.0,0,0.0,0,0.5547862942937276,0.0
2024-01-01 23:30:00,84,0,0.0,0,0.0,0,0.5456164833815778,0.0
2024-01-01 23:35:00,83,0,0.0,0,0.0,0,0.536598236133165,0.0
2024-01-01 23:40:00,82,0,0.0,0,0.0,0,0.5277290474062227,0.0
2024-01-01 23:45:00,81,0,0.0,0,0.0,0,0.5190064534760697,0.0
2024-01-01 23:50:00,80,0,0.0,0,0.0,0,0.5104280313428134,0.0
2024-01-01 23:55:00,80,0,0.0,0,0.0,0,0.501991398056001,0.0
2024-01-02 00:00:00,82,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:05:00,83,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:10:00,84,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:15:00,85,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:20:00,86,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:25:00,87,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:30:00,88,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:35:00,89,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:40:00,90,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:45:00,90,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:50:00,91,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 00:55:00,91,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:00:00,91,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:05:00,91,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:10:00,92,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:15:00,92,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:20:00,92,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:25:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:30:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:35:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:40:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:45:00,93,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:50:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 01:55:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:00:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:05:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:10:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:15:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:20:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:25:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:30:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:35:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:40:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:45:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:50:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 02:55:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:00:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:05:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:10:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:15:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:20:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:25:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:30:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:35:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:40:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:45:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:50:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 03:55:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 04:00:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 04:05:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 04:10:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 04:15:00,94,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 04:20:00,95,0,0.0,0,0.0,0,0.0,0.0
2024-01-02 04:25:00,95,0,0.0,0,0.0,0,0.0,0.0
